ad_id,ad_tone
CR04329062670540996609,Contrast
CR04329062670540996609,Contrast
CR04329062670540996609,Contrast
CR04329378230378168321,Attack
CR04329417812796768257,Promote
CR04329896100354850817,Promote
CR04330125898285056001,Contrast
CR04330125898285056001,Contrast
CR04330125898285056001,Contrast
CR04330125898285056001,Contrast
CR04331913704191819777,Promote
CR04332358800242638849,Promote
CR04332358800242638849,Promote
CR04332358800242638849,Promote
CR04332358800242638849,Promote
CR04332908762214957057,Contrast
CR04333053897749823489,Contrast
CR04333053897749823489,Contrast
CR04333053897749823489,Contrast
CR04333053897749823489,Contrast
CR04336227912941305857,Contrast
CR04336227912941305857,Contrast
CR04336227912941305857,Contrast
CR04336227912941305857,Contrast
CR04338397524260814849,Promote
CR04340946192213999617,Promote
CR04342178469870829569,Contrast
CR04342178469870829569,Contrast
CR04342178469870829569,Contrast
CR04342178469870829569,Contrast
CR04342624046957985793,Promote
CR04343664184957861889,Promote
CR04350178516474527745,Attack
CR04350879180259328001,Contrast
CR04352140045218480129,Contrast
CR04352885239224205313,Promote
CR04353812333684850689,Promote
CR04355171673654165505,Contrast
CR04356749197962117121,Contrast
CR04358630737235148801,Contrast
CR04359781925909430273,Promote
CR04364405372304228353,Attack
CR04364405372304228353,Attack
CR04364405372304228353,Attack
CR04364405372304228353,Attack
CR04370241030268649473,Promote
CR04371003266704605185,Promote
CR04371922527144902657,Promote
CR04373457376657801217,Promote
CR04377807319535190017,Promote
CR04377807319535190017,Promote
CR04377807319535190017,Promote
CR04377807319535190017,Promote
CR04379724592936124417,Promote
CR04380397494052323329,Promote
CR04380512118139518977,Promote
CR04380640417402585089,Promote
CR04381703645146644481,Promote
CR04382467599569518593,Promote
CR04382920048604348417,Promote
CR04382920048604348417,Promote
CR04382920048604348417,Promote
CR04382920048604348417,Promote
CR04389345044801257473,Promote
CR04393305760562413569,Promote
CR04394783504190144513,Contrast
CR04395032268695928833,Promote
CR04395032268695928833,Promote
CR04395032268695928833,Promote
CR04395032268695928833,Promote
CR04396160092748120065,Contrast
CR04398271429951356929,Promote
CR04404302251229708289,Promote
CR04404302251229708289,Promote
CR04404302251229708289,Promote
CR04404302251229708289,Promote
CR04408859177171025921,Promote
CR04409258299891908609,Promote
CR04410307577582190593,Promote
CR04412016424810184705,Promote
CR04414571689833136129,Promote
CR04417576380233940993,Promote
CR04417946091018780673,Contrast
CR04417946091018780673,Contrast
CR04417946091018780673,Contrast
CR04417946091018780673,Contrast
CR04418181386507124737,Attack
CR04420393329024303105,Promote
CR04421026647721902081,Contrast
CR04421026647721902081,Contrast
CR04421026647721902081,Contrast
CR04421026647721902081,Contrast
CR04427628734010359809,Contrast
CR04427628734010359809,Contrast
CR04427628734010359809,Contrast
CR04427628734010359809,Contrast
CR04429166607180234753,Promote
CR04430750728557953025,Promote
CR04432207856342663169,Promote
CR04432348044075204609,Promote
CR04432615775156568065,Contrast
CR04432615775156568065,Contrast
CR04432615775156568065,Contrast
CR04432615775156568065,Contrast
CR04433681201923883009,Contrast
CR04433681201923883009,Contrast
CR04433681201923883009,Contrast
CR04433681201923883009,Contrast
CR04435260100621369345,Promote
CR04438001732865228801,Contrast
CR04438917900929073153,Promote
CR04439111689853468673,Contrast
CR04439111689853468673,Contrast
CR04439111689853468673,Contrast
CR04439111689853468673,Contrast
CR04439252427341824001,Promote
CR04444828875439996929,Promote
CR04447804428782665729,Contrast
CR04448185959317504001,Promote
CR04448931428201136129,Promote
CR04451532872712454145,Contrast
CR04451532872712454145,Contrast
CR04451532872712454145,Contrast
CR04451532872712454145,Contrast
CR04453802264712183809,Promote
CR04453816283485437953,Promote
CR04453816283485437953,Promote
CR04453816283485437953,Promote
CR04453816283485437953,Promote
CR04455700846415446017,Promote
CR04456927901392044033,Contrast
CR04457177215653642241,Promote
CR04459504332013830145,Promote
CR04463435704558419969,Promote
CR04463435704558419969,Promote
CR04463435704558419969,Promote
CR04463435704558419969,Promote
CR04463621728181944321,Promote
CR04465267353491341313,Promote
CR04465551645966598145,Promote
CR04468565132460425217,Contrast
CR04469431822501019649,Contrast
CR04469431822501019649,Contrast
CR04469431822501019649,Contrast
CR04469431822501019649,Contrast
CR04471895828058865665,Promote
CR04471895828058865665,Promote
CR04471895828058865665,Promote
CR04471895828058865665,Promote
CR04472280657128587265,Contrast
CR04472280657128587265,Contrast
CR04472280657128587265,Contrast
CR04472280657128587265,Contrast
CR04475620973453770753,Promote
CR04475636366616559617,Contrast
CR04478237811127877633,Promote
CR04478324672546471937,Promote
CR04478324672546471937,Promote
CR04478324672546471937,Promote
CR04478324672546471937,Promote
CR04483304360708669441,Contrast
CR04483978361336496129,Contrast
CR04483978361336496129,Contrast
CR04483978361336496129,Contrast
CR04483978361336496129,Contrast
CR04485592444406071297,Promote
CR04485592444406071297,Promote
CR04485592444406071297,Promote
CR04485592444406071297,Promote
CR04485860725243248641,Contrast
CR04485860725243248641,Contrast
CR04485860725243248641,Contrast
CR04485860725243248641,Contrast
CR04485927795452542977,Contrast
CR04485927795452542977,Contrast
CR04485927795452542977,Contrast
CR04485927795452542977,Contrast
CR04486721642847797249,Promote
CR04486789262812905473,Contrast
CR04486789262812905473,Contrast
CR04486789262812905473,Contrast
CR04486789262812905473,Contrast
CR04487895921266262017,Promote
CR04491723870998364161,Promote
CR04493888259637641217,Promote
CR04493893757195780097,Promote
CR04496972389753552897,Promote
CR04498301699311534081,Contrast
CR04498301699311534081,Contrast
CR04498301699311534081,Contrast
CR04498301699311534081,Contrast
CR04499110939869577217,Promote
CR04499712372729970689,Promote
CR04501867965276225537,Promote
CR04502447957659877377,Promote
CR04502447957659877377,Promote
CR04502447957659877377,Promote
CR04502447957659877377,Promote
CR04502475789047955457,Promote
CR04506815217845403649,Promote
CR04506815217845403649,Promote
CR04506815217845403649,Promote
CR04506815217845403649,Promote
CR04508187133478961153,Contrast
CR04508674492007972865,Promote
CR04509362786286960641,Contrast
CR04509362786286960641,Contrast
CR04509362786286960641,Contrast
CR04509362786286960641,Contrast
CR04510405123310092289,Attack
CR04510567851031003137,Promote
CR04511612936833204225,Promote
CR04514137209372147713,Contrast
CR04514137209372147713,Contrast
CR04514137209372147713,Contrast
CR04514137209372147713,Contrast
CR04515902681448972289,Promote
CR04518051127169646593,Contrast
CR04520942842750697473,Promote
CR04520942842750697473,Promote
CR04520942842750697473,Promote
CR04520942842750697473,Promote
CR04522047508339228673,Promote
CR04522196079847931905,Promote
CR04522216077215662081,Promote
CR04525596319556829185,Promote
CR04526013790378000385,Promote
CR04526013790378000385,Promote
CR04526013790378000385,Promote
CR04526013790378000385,Promote
CR04527081416168570881,Promote
CR04528009060385030145,Promote
CR04528340356982374401,Contrast
CR04528340356982374401,Contrast
CR04528340356982374401,Contrast
CR04528340356982374401,Contrast
CR04528870527745392641,Promote
CR04530166370918203393,Promote
CR04530672421144887297,Promote
CR04535105652028080129,Promote
CR04535105652028080129,Promote
CR04535105652028080129,Promote
CR04535105652028080129,Promote
CR04535947877934956545,Promote
CR04537621334632431617,Promote
CR04539387150306639873,Contrast
CR04539387150306639873,Contrast
CR04539387150306639873,Contrast
CR04539387150306639873,Contrast
CR04545778611398901761,Promote
CR04548729700607852545,Promote
CR04551527957700542465,Promote
CR04552751714142257153,Contrast
CR04552751714142257153,Contrast
CR04552751714142257153,Contrast
CR04552751714142257153,Contrast
CR04555932326403506177,Contrast
CR04555932326403506177,Contrast
CR04555932326403506177,Contrast
CR04555932326403506177,Contrast
CR04558636300374114305,Contrast
CR04558636300374114305,Contrast
CR04558636300374114305,Contrast
CR04558636300374114305,Contrast
CR04559956470241689601,Promote
CR04560175616653000705,Contrast
CR04560175616653000705,Contrast
CR04560175616653000705,Contrast
CR04560175616653000705,Contrast
CR04560192109327417345,Promote
CR04566893082942898177,Contrast
CR04566893082942898177,Contrast
CR04566893082942898177,Contrast
CR04566893082942898177,Contrast
CR04571075075419144193,Promote
CR04573642435070001153,Contrast
CR04576643002302201857,Promote
CR04577778797813694465,Promote
CR04578044879627616257,Contrast
CR04578854944819380225,Promote
CR04579558357383249921,Promote
CR04581204532448460801,Promote
CR04586239264911523841,Promote
CR04589861331091324929,Promote
CR04592540291172401153,Contrast
CR04592596916021231617,Promote
CR04592596916021231617,Promote
CR04592596916021231617,Promote
CR04592596916021231617,Promote
CR04593166188166512641,Contrast
CR04597183528776499201,Promote
CR04597446312055537665,Promote
CR04597757748724105217,Contrast
CR04605384236252266497,Promote
CR04607135758275313665,Promote
CR04607340267438080001,Promote
CR04607750110397333505,Promote
CR04608207507234488321,Contrast
CR04608207507234488321,Contrast
CR04608207507234488321,Contrast
CR04608207507234488321,Contrast
CR04613245744390864897,Promote
CR04613245744390864897,Promote
CR04613245744390864897,Promote
CR04613245744390864897,Promote
CR04613274056815280129,Promote
CR04613912048437297153,Contrast
CR04613912048437297153,Contrast
CR04613912048437297153,Contrast
CR04613912048437297153,Contrast
CR04615140202925522945,Promote
CR04616449721274204161,Promote
CR04616858739599736833,Promote
CR04619460184111054849,Promote
CR04623886543046574081,Promote
CR04624493473465106433,Promote
CR04625289245005709313,Promote
CR04625289245005709313,Promote
CR04625289245005709313,Promote
CR04625289245005709313,Promote
CR04626566327761371137,Promote
CR04626636490347118593,Promote
CR04626636490347118593,Promote
CR04626636490347118593,Promote
CR04626636490347118593,Promote
CR04626824438115991553,Promote
CR04627166661110136833,Promote
CR04627502012156608513,Promote
CR04628299158086746113,Promote
CR04628299158086746113,Promote
CR04628299158086746113,Promote
CR04628299158086746113,Promote
CR04630280478039998465,Promote
CR04631767017760751617,Contrast
CR04637651603992608769,Promote
CR04638014442829774849,Contrast
CR04638961465938673665,Promote
CR04641590604399116289,Promote
CR04641590604399116289,Promote
CR04641590604399116289,Promote
CR04641590604399116289,Promote
CR04641979281759535105,Promote
CR04643488911224471553,Promote
CR04643488911224471553,Promote
CR04647525218410037249,Promote
CR04649286636037734401,Contrast
CR04649625285619089409,Promote
CR04650711603107332097,Promote
CR04655179537326276609,Promote
CR04658266347501780993,Contrast
CR04658266347501780993,Contrast
CR04658266347501780993,Contrast
CR04658266347501780993,Contrast
CR04659976088082972673,Promote
CR04660915071013093377,Promote
CR04663296613198856193,Contrast
CR04664528890855686145,Promote
CR04665371391640469505,Promote
CR04666194925849673729,Promote
CR04667955243965743105,Contrast
CR04667955243965743105,Contrast
CR04667955243965743105,Contrast
CR04667955243965743105,Contrast
CR04670944266325852161,Promote
CR04671130358668853249,Contrast
CR04671130358668853249,Contrast
CR04671130358668853249,Contrast
CR04671130358668853249,Contrast
CR04673021518668627969,Contrast
CR04676551981785939969,Promote
CR04677390153243688961,Contrast
CR04678050959731982337,Promote
CR04678097139220348929,Contrast
CR04678097139220348929,Contrast
CR04678097139220348929,Contrast
CR04678097139220348929,Contrast
CR04678167507964526593,Promote
CR04678249971336609793,Promote
CR04679409956103913473,Promote
CR04679409956103913473,Promote
CR04679409956103913473,Promote
CR04679409956103913473,Promote
CR04679832168568979457,Contrast
CR04679832168568979457,Contrast
CR04679832168568979457,Contrast
CR04679832168568979457,Contrast
CR04685224173591592961,Promote
CR04685460568591564801,Promote
CR04685460568591564801,Promote
CR04685460568591564801,Promote
CR04685460568591564801,Promote
CR04686159857986830337,Promote
CR04687721164498272257,Promote
CR04688132381847060481,Contrast
CR04690564501567700993,Contrast
CR04690564501567700993,Contrast
CR04690564501567700993,Contrast
CR04690564501567700993,Contrast
CR04692168689032626177,Promote
CR04694693167729999873,Promote
CR04695239625009004545,Promote
CR04696723965706502145,Promote
CR04699335305822470145,Promote
CR04699704741729402881,Promote
CR04700324591409561601,Promote
CR04700964782054834177,Promote
CR04700974127903670273,Promote
CR04700974127903670273,Promote
CR04700974127903670273,Promote
CR04700974127903670273,Promote
CR04704784210571821057,Promote
CR04707368406494478337,Promote
CR04707798796577275905,Promote
CR04708491763780681729,Promote
CR04708750423891116033,Contrast
CR04711167150448967681,Promote
CR04712109981669785601,Promote
CR04714631436710182913,Promote
CR04715097904518266881,Contrast
CR04715097904518266881,Contrast
CR04715097904518266881,Contrast
